id,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
363,363,-0.2126159012052171,-0.8961195621816697,-0.5847408944034111,-0.5476691403992366,-0.1616292974211374,1.2775526867413796,0.6812685797574611,-1.0328039140210543,-0.6859252980259369,1.1211449061592242,1
364,364,1.5206474678326862,-1.5506347380281167,-1.4274562272488645,-1.2791886400538992,-1.2586185230921447,-0.7740259632777733,1.1806476458075024,-1.0328039140210543,-0.5609005246648382,0.807899639214286,1
365,365,-0.10649773575391361,-0.9491883602232736,-0.8911828336199393,-0.8442310997186945,-0.5966422662217093,1.5340000179937738,0.6812685797574611,-1.0052215015275345,-0.5609005246648382,2.040671334933076,1
366,366,-0.24798862302230484,-1.639082734764123,-1.5040667120529962,-1.4966674102215014,-1.0883960570397473,1.4057763523675768,1.1251610829130532,-0.9776390890340145,-0.9359748447481344,-0.18235959177293887,1
367,1,-0.035752292119717984,-0.8961195621816697,-0.699656621609609,-0.48835674853534494,-0.6722966955783309,1.7904473492461679,0.9587013942297062,-1.0328039140210543,-0.6859252980259369,1.5354370334089817,1
368,2,-0.2833613448394127,-0.984567558917676,-1.2167773940375008,-1.2791886400538992,-2.960843183616121,-0.9022496289039703,0.6812685797574611,0.015327760732700388,-0.8109500713870357,0.7876902671533222,1
369,3,1.6444519941925235,-1.7982891288889349,-2.0403401056819215,-2.089791328860417,-1.580149847857785,0.2517633617318032,0.23737607660186905,-0.922474264046975,-1.0609996181092332,3.8089913902674057,1
370,4,1.5560201896497738,-2.523562702124187,-1.9445769996767561,-2.1688745180122724,-3.3580289377383825,-0.9022496289039703,-0.4284626781315191,0.6221408355901374,-0.43587575130373946,0.5855965465436845,0
371,5,0.28260220423419247,-2.134391516485759,-2.1169505904860535,-2.1293329234363445,-1.7692859212493377,1.2775526867413796,1.3471073344908493,-1.0328039140210543,-0.6859252980259369,-0.6572798352055874,1
372,6,0.28260220423419247,-1.6213931354169222,-1.9637296208777895,-2.4061240854678387,-1.5612362405186295,1.2775526867413796,1.0141879571241552,-1.0328039140210543,-0.6859252980259369,0.5653871744827205,1
373,7,1.5913929114668819,-1.8513579269305385,-2.423392529702582,-2.2479577071641277,-2.412348570780618,-0.132907635146788,0.12640295081297104,-0.4259908391636173,-1.0609996181092332,0.7876902671533222,0
374,8,1.0431157233018307,-2.134391516485759,-1.9637296208777895,-2.089791328860417,-1.7503723139101826,1.2775526867413796,1.3471073344908493,-1.0328039140210543,-1.0609996181092332,0.6462246627265756,1
375,9,1.5737065505583279,-2.1167019171385575,-2.212713696491219,-2.2479577071641277,-1.4855818111620085,-2.9538282789231234,0.6257820168630122,-1.0052215015275345,-0.43587575130373946,0.4138168840254922,1
376,10,2.121983738723359,-1.7098411321529285,-2.1169505904860535,-2.485207274619694,-1.731458706571027,-0.9022496289039703,0.4593223281796651,-0.6742325516052962,-0.5609005246648382,0.8483183833362133,1
377,11,1.361470219655721,-1.9221163243193435,-2.1169505904860535,-2.346811693603947,-1.977335601980046,-0.6458022976515763,1.1251610829130532,-1.0328039140210543,-0.8109500713870357,0.26224659356826396,1
378,12,1.892061046912218,-1.5860139367225197,-1.9828822420788226,-2.050249734284489,-2.24212610472822,-1.2869206257825616,1.3471073344908493,-1.0328039140210543,-1.186024391470332,1.7678448121100647,0
379,13,0.954683918759081,-1.5152555393337142,-1.5040667120529962,-1.4571258156455735,-0.8992599836481943,2.046894680498562,1.3471073344908493,-1.0328039140210543,-0.6859252980259369,0.6866434068485034,1
380,14,1.5206474678326862,-1.7452203308473309,-2.0786453480839877,-2.109562126148381,-2.034076423997512,-3.8513939383065026,-0.8723551812871112,0.4290639481354983,-0.8109500713870357,-0.8290594977237796,0
381,15,1.343783858747187,-1.957495523013746,-2.1744084540891526,-2.089791328860417,-1.8071131359276482,1.1493290211151825,0.23737607660186905,-0.4259908391636173,-0.8109500713870357,-0.20256896383390258,1
382,16,2.2634746259917904,-1.2676011484728966,-1.791356030068492,-1.8920833559807786,-1.7125450992318718,-1.2869206257825616,-3.1473042599595207,1.7806021603179714,-1.0609996181092332,-0.5360236028398049,0
383,17,1.6975110769181854,-1.5506347380281167,-1.9637296208777895,-2.524748869195622,-1.788199528588493,-0.3893549663991821,0.6812685797574611,-1.0328039140210543,-1.0609996181092332,-0.14194084765101148,1
384,18,3.7137562204928507,-2.6827690962489985,-2.5957661205118794,-2.999248004106754,-3.225633686364296,-0.6458022976515763,1.0696745200186042,-1.0328039140210543,-0.8109500713870357,-0.5865470329922143,1
385,19,2.0689246559977175,-2.3820459073465767,-2.9979711657335733,-2.900394017666935,-3.0364976129727426,-4.492512266437488,-2.9253580083817248,1.3944483854086938,-1.186024391470332,1.0099933598239237,0
386,20,1.2376656932958836,-1.373738744556104,-1.2742352576406,-1.259417842765935,-1.4099273818053872,1.2775526867413796,0.9032148313352572,-1.0328039140210543,-1.0609996181092332,0.19151379135489083,1
387,21,0.5478976178624411,-1.5860139367225197,-1.4083036060478311,-1.3187302346298266,-1.3531865597879211,1.0211053554889855,0.9032148313352572,-1.0328039140210543,-0.8109500713870357,0.029838814867180864,1
388,22,2.4403382350772898,-0.8430507641400657,-0.9869459396251045,-1.1605638563261158,-0.5966422662217093,-2.184486285165941,-1.6491670618093974,0.9255473730188558,-0.5609005246648382,-0.9098969859676346,0
389,23,0.2472294824170846,-0.8430507641400657,-0.6805040004085764,-0.3499611675195981,-0.5777286588825544,1.6622236836199709,0.6812685797574611,-0.8948918515534551,-0.43587575130373946,-0.10152210352908372,1
390,24,0.21185676059997674,-0.719223568709657,-0.5272830308003119,-0.25110718107977886,-0.18054290476029297,1.1493290211151825,0.5702954539685631,-0.8397270265664153,-0.6859252980259369,-0.20256896383390258,1
391,25,-0.1595568184795553,-0.5777067739320466,-0.4315199247951468,-0.46858595124738084,0.027506775970415554,1.2775526867413796,0.9587013942297062,-1.0328039140210543,1.0644215290294454,-0.26319708001679404,1
392,26,1.0961748060274723,-0.2946731843768266,-0.33575681878998165,-0.31041957294366984,0.06533399064872601,0.8928816898627885,0.5702954539685631,-0.5914853141247365,0.06422334214065548,-0.6572798352055874,1
393,27,1.0961748060274723,-0.36543158176563145,-0.27829895518688236,-0.40927355938348914,-0.9749144130048152,-2.184486285165941,-1.4827073731260503,0.8152177230447765,-0.5609005246648382,0.5855965465436845,0
394,28,0.742447587856474,-0.25929398568242423,-0.5847408944034111,-0.5081275458233084,-0.294024548795225,-0.004683969520590933,0.4038357652852161,-0.4259908391636173,-0.6859252980259369,-0.434976742534986,0
395,29,0.22954312150853068,-0.8961195621816697,-0.661351379207543,-0.40927355938348914,-0.2183701194386034,1.0211053554889855,0.9587013942297062,-1.0328039140210543,-0.43587575130373946,1.8789963584453657,1
396,30,0.21185676059997674,-0.8784299628344687,-0.8911828336199393,-1.0023974780224048,-0.6155558735608648,1.1493290211151825,0.23737607660186905,-0.8673094390599352,-1.0609996181092332,0.17130441929392712,1
397,31,0.742447587856474,-0.5777067739320466,-0.2974515763879157,-0.2708779783677423,0.027506775970415554,-0.3893549663991821,0.2928626394963181,-1.0328039140210543,-0.6859252980259369,0.807899639214286,1
398,32,1.5913929114668819,-1.196842751084091,-1.4083036060478311,-1.4768966129335377,-2.298866926745686,-0.3893549663991821,1.0696745200186042,-0.9776390890340145,-0.3108509779426407,0.7068527789094672,1
399,33,0.017306790605943808,-0.719223568709657,-0.18253584918171722,-0.23133638379181473,-0.010320438707895575,1.1493290211151825,0.4593223281796651,-1.0328039140210543,-0.3108509779426407,1.5354370334089817,1
400,34,1.8566883250951103,-1.03763635695928,-1.2550826364395673,-1.3385010319177906,-3.4336833670950035,-0.6458022976515763,-1.8156267504927444,1.7806021603179714,-0.8109500713870357,-0.6774892072665513,0
401,35,-0.10649773575391361,-0.8961195621816697,-0.7762671064137415,-0.9826266807344414,-0.1616292974211374,1.0211053554889855,0.4593223281796651,-0.9776390890340145,-0.43587575130373946,0.4138168840254922,1
402,36,0.6540157833137245,-0.25929398568242423,-0.4506725459961794,-0.42904435667145324,-0.4642470148476224,0.3799870273580002,0.6812685797574611,-0.922474264046975,-0.8109500713870357,1.8789963584453657,1
403,37,-0.10649773575391361,-0.330052383071229,-0.22084109158378315,-0.25110718107977886,-0.029234046047050467,0.5082106929841973,0.9032148313352572,-1.0328039140210543,-0.43587575130373946,-0.61686109108366,1
404,38,0.3002885651427263,-0.7899819660984624,-0.7188092428106423,-0.5476691403992366,-0.5020742295259328,-0.5175786320253791,0.4038357652852161,-1.0328039140210543,-0.8109500713870357,-0.18235959177293887,0
405,39,-0.053438653028271915,-0.8784299628344687,-0.6038935156044438,-0.5872107349751643,-0.3129381561343799,0.7646580242365915,0.6812685797574611,-0.9500566765404949,-0.8109500713870357,-0.8290594977237796,1
406,40,1.2730384151129714,-1.196842751084091,-1.2742352576406,-1.2791886400538992,-1.8827675652842695,0.6364343586103943,0.6812685797574611,-0.3708260141765777,-0.9359748447481344,1.919415102567293,1
407,41,1.2376656932958836,-1.0199467576120784,-1.006098560826138,-1.1407930590381523,-1.4288409891445424,-1.5433679570349557,0.6812685797574611,-0.3432436016830578,-1.0609996181092332,0.19151379135489083,1
408,42,1.343783858747187,-0.2946731843768266,-0.9677933184240719,-1.298959437341863,-2.0529900313366674,-0.6458022976515763,-1.6491670618093974,1.311701147928134,-1.0609996181092332,1.9699385327197025,0
409,43,1.5737065505583279,-1.373738744556104,-1.7530507876664259,-1.8723125586928149,-2.355607748763152,-0.3893549663991821,1.0141879571241552,-1.0328039140210543,-1.0609996181092332,0.16119973326344508,1
410,44,0.5832703396795289,-1.8513579269305385,-2.0211874844808886,-2.089791328860417,-1.7503723139101826,0.3799870273580002,0.7367551426519101,-1.0328039140210543,1.3144710757516427,1.6667979518052458,1
411,45,1.5737065505583279,-1.1437739530424877,-1.101861666831303,-0.9826266807344414,-1.0694824497005917,-0.5175786320253791,0.4593223281796651,-1.0328039140210543,-0.9359748447481344,2.040671334933076,1
412,46,1.113861166936026,-0.8607403634872672,-0.9294880760220052,-0.7849187078548028,-0.3507653708126903,-0.132907635146788,0.2928626394963181,-0.7293973765923358,-0.6859252980259369,-1.405026601461247,1
413,47,0.017306790605943808,-1.0553259563064814,-1.063556424429237,-0.9826266807344414,-0.4642470148476224,1.2775526867413796,1.0696745200186042,-1.0328039140210543,-0.8109500713870357,-0.7684313815408883,1
414,48,0.3179749260512802,-0.9668779595704752,-1.0252511820271704,-1.0617098698862966,-0.6912103029174858,-0.132907635146788,0.5148088910741141,-0.4259908391636173,-0.43587575130373946,-1.0210485323029355,1
415,49,0.9016248360334393,-0.5423275752376442,-0.7188092428106423,-0.5872107349751643,-0.19945651209944854,-0.5175786320253791,0.7367551426519101,-0.03983706425433926,-0.18582620458154198,-0.5158142307788411,0
416,50,0.6186430614966367,-1.9751851223609476,-1.9828822420788226,-2.070020531572453,-1.977335601980046,1.0211053554889855,1.3471073344908493,-1.0328039140210543,-0.6859252980259369,0.5653871744827205,1
417,51,0.7070748660393863,-1.3206699465145006,-1.312540500042666,-1.298959437341863,-1.3531865597879211,1.6622236836199709,1.1251610829130532,-1.0328039140210543,-0.6859252980259369,0.24203722150730025,1
418,52,0.4240930915025837,-0.9138091615288712,-0.7762671064137415,-1.0023974780224048,-0.7857783396132623,1.4057763523675768,1.1251610829130532,-1.0328039140210543,-0.6859252980259369,0.7169574649399488,1
419,53,0.742447587856474,-1.5860139367225197,-1.4083036060478311,-1.4571258156455735,-0.9370871983265048,1.6622236836199709,1.3471073344908493,-1.0328039140210543,-0.6859252980259369,0.1510950472329634,1
420,54,0.6186430614966367,-1.7275307315001294,-1.4274562272488645,-1.2396470454779713,-0.8614327689698835,1.6622236836199709,1.1251610829130532,-1.0328039140210543,-0.8109500713870357,-0.13183616162052944,1
421,55,0.565583978770975,-1.7275307315001294,-1.6572876816612607,-1.4373550183576098,-1.2775321304313003,1.918671014872365,1.1251610829130532,-1.0328039140210543,-0.6859252980259369,1.31313394073838,1
422,56,-0.24798862302230484,-1.0553259563064814,-1.0252511820271704,-1.0023974780224048,-0.7290375175957963,0.2517633617318032,0.4038357652852161,-0.922474264046975,-0.06080143122044325,-0.606756405053178,1
423,57,-0.2833613448394127,-0.20622518764082026,-0.33575681878998165,-0.7453771132788752,-0.5020742295259328,-0.132907635146788,0.4038357652852161,-0.8397270265664153,-0.9359748447481344,0.19151379135489083,1
424,58,0.17648403878288899,-1.6921515328057268,-1.6189824392591947,-1.4966674102215014,-0.9370871983265048,1.918671014872365,1.3471073344908493,-1.0328039140210543,-0.8109500713870357,-0.09141741749860205,1
425,59,0.7955066705821359,-0.08239799221041147,-0.46982516719721273,-0.46858595124738084,-0.1616292974211374,-0.3893549663991821,-1.3717342473371523,1.1462066729670148,-0.6859252980259369,-1.3646078573393194,0
426,60,0.17648403878288899,-0.17084598894641784,-0.4506725459961794,-0.5476691403992366,-0.6155558735608648,-0.132907635146788,0.2928626394963181,0.26356947317437923,-0.3108509779426407,-0.16215021971197519,1
427,61,0.9900566405761889,-1.6037035360697205,-1.4083036060478311,-1.3582718292057543,-1.012741627683126,1.6622236836199709,1.0696745200186042,-1.0052215015275345,-0.6859252980259369,-0.020684615285228566,1
428,62,1.0784884451189385,-1.7452203308473309,-1.7147455452643598,-1.8327709641168868,-0.9370871983265048,2.046894680498562,1.3471073344908493,-1.0328039140210543,-0.3108509779426407,1.919415102567293,1
429,63,0.6540157833137245,-0.22391478698802117,-0.4506725459961794,-0.46858595124738084,-0.1616292974211374,-0.2611313007729851,0.8477282684408082,-1.0328039140210543,-0.3108509779426407,1.9800432187501844,1
430,64,0.21185676059997674,-1.7098411321529285,-1.6189824392591947,-1.536209004797429,-1.5612362405186295,1.4057763523675768,1.3471073344908493,-1.0328039140210543,-0.43587575130373946,0.8483183833362133,1
431,65,1.343783858747187,-0.984567558917676,-1.063556424429237,-1.3582718292057543,-2.0151628166583566,-2.6973809476707293,-3.1473042599595207,1.890931810292051,-0.8109500713870357,-0.7078032653579969,0
432,66,0.28260220423419247,-0.9668779595704752,-0.8911828336199393,-0.9826266807344414,-0.6912103029174858,0.5082106929841973,0.23737607660186905,-0.3708260141765777,-0.6859252980259369,0.07025755898910827,1
433,67,0.6186430614966367,-1.957495523013746,-1.9637296208777895,-2.109562126148381,-1.580149847857785,1.7904473492461679,1.2916207715964003,-1.0328039140210543,-0.8109500713870357,0.019734128836698835,1
434,68,1.5737065505583279,-1.356049145208903,-1.4083036060478311,-1.536209004797429,-1.580149847857785,-1.0304732945301673,-1.9820864391760915,1.477195622889253,-0.8109500713870357,-0.5461282888702869,0
435,69,1.379156580564275,-0.8430507641400657,-0.6038935156044438,-0.6069815322631277,-0.12380208274282695,1.4057763523675768,0.9032148313352572,-1.0328039140210543,-0.8109500713870357,-1.7485859264976311,1
436,70,1.2376656932958836,-1.0730155556536825,-0.9677933184240719,-0.9035434915825855,-0.8614327689698835,-1.0304732945301673,-1.4827073731260503,1.5875252728633327,-0.8109500713870357,-1.2736656830649826,0
437,71,0.17648403878288899,-0.45387957850163785,-0.46982516719721273,-0.5872107349751643,-0.294024548795225,0.5082106929841973,0.6257820168630122,-0.922474264046975,-0.8109500713870357,-1.3646078573393194,0
438,72,0.4240930915025837,-0.18853558829361874,-0.2016884703827505,-0.3499611675195981,-0.33185176347353545,-0.9022496289039703,-1.3717342473371523,1.5875252728633327,-0.43587575130373946,1.9800432187501844,0
439,73,-0.19492954029666315,-0.04701879351600843,-0.16338322798068391,-0.40927355938348914,0.17881563468365738,1.1493290211151825,0.6812685797574611,-0.7569797890858557,-0.6859252980259369,-0.9503157300895622,1
440,74,0.6893885051308324,-1.0199467576120784,-0.8528775912178734,-0.7058355187029469,-0.3507653708126903,0.6364343586103943,-0.04005673787037601,0.042910173226220275,-0.9359748447481344,-0.18235959177293887,0
441,75,-0.10649773575391361,0.07680840191440036,-0.16338322798068391,-0.13248239735199546,-0.19945651209944854,0.6364343586103943,0.4038357652852161,-0.8948918515534551,-0.8109500713870357,-1.405026601461247,1
442,76,-0.10649773575391361,-0.10008759155761238,-0.08677274317655204,-0.11271160006403132,0.027506775970415554,-0.004683969520590933,0.2928626394963181,-0.9776390890340145,-0.3108509779426407,-0.5158142307788411,1
443,77,0.742447587856474,0.09449800126160125,-0.12507798557861796,0.16407956196746237,0.2922972787185894,2.046894680498562,0.6812685797574611,-0.9500566765404949,0.18924811550175422,-0.20256896383390258,1
444,78,-0.035752292119717984,0.2537043953864131,0.08560084763274499,0.1838503592554265,0.311210886057745,0.6364343586103943,0.6812685797574611,-0.5914853141247365,-0.8109500713870357,-0.8896876139066708,1
445,79,-0.3894795102907162,-0.08239799221041147,-0.2974515763879157,-0.48835674853534494,-0.5020742295259328,0.8928816898627885,0.5148088910741141,-0.8673094390599352,-0.06080143122044325,0.05004818692814456,1
446,80,-0.4425385930163579,-0.25929398568242423,-0.3166041975889483,-0.3499611675195981,-0.4642470148476224,1.1493290211151825,0.5702954539685631,-1.0052215015275345,-0.8109500713870357,-0.32382519619968514,1
447,81,-0.5663431193762153,-0.9138091615288712,-0.5847408944034111,-0.4488151539594174,-0.1427156900819825,0.5082106929841973,0.6812685797574611,-0.9776390890340145,-0.43587575130373946,0.05004818692814456,1
448,82,-1.2561111948096577,-0.8961195621816697,-1.063556424429237,-1.2001054509020432,-1.164050486396368,0.5082106929841973,0.2928626394963181,-0.23291395170897836,-0.5609005246648382,0.807899639214286,1
449,83,0.45946581331969155,0.07680840191440036,0.028142984029646434,0.2827043456952458,0.4436061374318319,0.8928816898627885,0.7367551426519101,-0.3432436016830578,-0.43587575130373946,0.807899639214286,1
450,84,0.1411113169657811,0.059118802567198835,0.2771270596430753,0.44087072399895605,0.4814333521101424,-0.004683969520590933,-3.0918176970650717,1.725437335330932,-0.43587575130373946,-0.8896876139066708,0
451,85,-0.831638533004464,-1.1083947543480848,-0.8337249700168401,-0.9430850861585137,-0.12380208274282695,1.6622236836199709,0.6257820168630122,-0.8673094390599352,-0.43587575130373946,-0.5764423469617322,1
452,86,-0.37179314938216224,-0.8253611647928648,-0.9677933184240719,-1.1605638563261158,-0.19945651209944854,0.12353969610560613,0.6812685797574611,-0.9500566765404949,-0.3108509779426407,0.6664340347875394,1
453,87,0.17648403878288899,0.23601479603921158,0.29627968084410866,0.3617875348471009,0.3679517080752103,1.5340000179937738,0.5148088910741141,-0.09500188924137903,-0.3108509779426407,-0.16215021971197519,1
454,88,-0.42485223210780393,-0.08239799221041147,-0.16338322798068391,-0.31041957294366984,0.0842475979878809,0.5082106929841973,0.34834920239076705,-0.7569797890858557,-0.43587575130373946,1.232296452494525,1
455,89,0.052679512423031566,-0.31236278372402754,-0.16338322798068391,0.025683980951715528,0.0842475979878809,1.4057763523675768,0.5148088910741141,-1.0052215015275345,-0.8109500713870357,-0.18235959177293887,1
456,90,-0.19492954029666315,0.35984199146962037,0.29627968084410866,0.1838503592554265,0.4625197447709868,1.4057763523675768,0.6812685797574611,-0.922474264046975,-0.9359748447481344,-0.020684615285228566,1
457,91,-0.3894795102907162,-0.18853558829361874,-0.16338322798068391,0.025683980951715528,-0.1616292974211374,1.0211053554889855,0.4038357652852161,-1.0052215015275345,-0.3108509779426407,-0.030789301315710595,1
458,92,-0.07112501393680574,0.2537043953864131,0.33458492324617456,0.20362115654338994,0.5570877814667633,1.0211053554889855,0.6812685797574611,-0.7018149640988159,1.0644215290294454,-0.14194084765101148,1
459,93,-0.10649773575391361,0.21832519669201067,0.3728901656482405,0.3024751429832092,0.33012449339689987,0.6364343586103943,0.6812685797574611,-0.9776390890340145,-0.8109500713870357,-0.7381173234494426,1
460,94,-0.19492954029666315,-0.5777067739320466,-0.33575681878998165,-0.3499611675195981,-0.10488847540367205,1.1493290211151825,0.6812685797574611,-1.0328039140210543,-0.8109500713870357,0.26224659356826396,1
461,95,-0.8670112548215517,0.34215239212241944,0.3537375444472079,0.5199539131508119,0.7651374621974718,0.8928816898627885,0.7367551426519101,-0.7293973765923358,-0.3108509779426407,-0.7078032653579969,1
462,96,-0.2126159012052171,0.4482899882056267,0.29627968084410866,0.38155833213506507,0.5192605667884528,1.7904473492461679,0.6812685797574611,-0.5914853141247365,-0.3108509779426407,0.33297939578163743,1
463,97,-0.9200703375472135,0.46597958755282826,0.487805892854439,0.5792663050147036,0.6894830328408509,1.1493290211151825,0.5148088910741141,-0.9776390890340145,-0.3108509779426407,-0.7078032653579969,1
464,98,0.5125248960453332,0.43060038885842583,0.487805892854439,0.4606415212869202,0.500346959449298,-0.3893549663991821,0.4038357652852161,-0.3156611891895379,1.5645206224738402,-0.14194084765101148,1
465,99,0.6717021442222785,0.4129107895112243,0.3537375444472079,0.5199539131508119,0.6516558181625397,-0.132907635146788,0.23737607660186905,-0.7018149640988159,-0.43587575130373946,-0.18235959177293887,1
466,100,-0.19492954029666315,0.4129107895112243,0.3537375444472079,0.3617875348471009,0.2922972787185894,-0.7740259632777733,0.2928626394963181,0.042910173226220275,-0.3108509779426407,-0.9098969859676346,1
467,101,0.19417039969144292,0.07680840191440036,0.08560084763274499,0.3222459402711733,0.34903810073605546,1.1493290211151825,0.070916387918522,-0.7293973765923358,-0.9359748447481344,0.009629442806216805,1
468,102,-0.2126159012052171,-0.02932919416880753,0.29627968084410866,0.3617875348471009,0.17881563468365738,-0.004683969520590933,0.5148088910741141,-0.4259908391636173,-0.3108509779426407,1.1312495921897063,1
469,103,0.1411113169657811,-0.1354667902520148,-0.488977788398246,-0.330190370231634,-0.27511094145606946,-0.2611313007729851,0.6812685797574611,-0.12258430173489893,-0.3108509779426407,0.7068527789094672,1
470,104,-0.9200703375472135,0.48366918690002975,0.6027216200606375,0.5594955077267395,0.8786191062324038,1.2775526867413796,0.6812685797574611,-0.8673094390599352,1.5645206224738402,-0.8896876139066708,1
471,105,-0.9377566984557675,0.7843923758024512,0.7559425896689012,0.8362866697582332,0.8975327135715587,1.4057763523675768,0.6812685797574611,-0.8397270265664153,0.31427288886285293,-0.020684615285228566,1
472,106,-0.7255203675531605,0.5721171836360361,0.7559425896689012,0.6188078995906312,0.8029646768757822,0.12353969610560613,0.6812685797574611,-0.06741947674785916,0.9393967556683466,-0.49560485871787746,1
473,107,-0.8846976157301056,0.8551507731912561,0.8134004532720004,0.8165158724702697,0.7083966401800058,-0.2611313007729851,0.4038357652852161,-0.4535732516571372,-0.3108509779426407,0.6967480928789851,1
474,108,-0.9200703375472135,0.48366918690002975,0.5644163776585709,0.5594955077267395,0.9164463209107143,0.3799870273580002,0.34834920239076705,-0.4259908391636173,-0.8109500713870357,-1.2433516249735368,1
475,109,-0.9731294202728552,0.8197715744968537,0.8517056956740664,0.8165158724702697,0.8597054988932482,0.3799870273580002,0.6812685797574611,-0.9500566765404949,1.4394958491127414,-0.6572798352055874,1
476,110,-0.3364204275650544,0.6251859816776394,0.43034802925133975,0.6188078995906312,0.15990202734450248,0.7646580242365915,0.2928626394963181,0.8428001355382962,1.9395949425571364,-0.5966517190226962,1
477,111,-0.8493248939130179,0.32446279277521795,0.2388218172410094,0.5001831158628478,0.3679517080752103,0.12353969610560613,0.18188951370742004,-0.12258430173489893,-0.3108509779426407,-0.7987454396323339,1
478,112,-0.9377566984557675,0.35984199146962037,0.5069585140554723,0.6385786968785946,0.8029646768757822,0.2517633617318032,0.6812685797574611,-0.7569797890858557,1.0644215290294454,-0.6471751491751055,1
479,113,-0.2126159012052171,0.7136339784136458,0.41119540805030713,0.44087072399895605,0.311210886057745,-0.132907635146788,0.6812685797574611,-0.3432436016830578,-0.6859252980259369,-0.7583266955104063,1
480,114,-0.24798862302230484,0.023739603872796413,0.18136395363791016,-0.21156558650385057,-0.18054290476029297,-0.3893549663991821,0.18188951370742004,0.7876353105512565,-0.18582620458154198,-0.3642439403216129,1
481,115,-0.053438653028271915,0.536737984941633,0.3537375444472079,0.1838503592554265,0.4625197447709868,0.5082106929841973,0.6812685797574611,-0.9500566765404949,-1.0609996181092332,-1.1726188227601637,1
482,116,-0.2833613448394127,0.023739603872796413,0.08560084763274499,0.22339195383135407,0.33012449339689987,1.0211053554889855,0.6812685797574611,-0.8673094390599352,-0.3108509779426407,1.585960463561391,1
483,117,-0.3541067884736083,0.059118802567198835,0.16221133243687755,0.22339195383135407,0.38686531541436586,0.8928816898627885,0.5702954539685631,-0.508738076644177,-0.6859252980259369,1.6061698356223553,1
484,118,-0.2833613448394127,0.2537043953864131,0.29627968084410866,0.34201673755913675,0.5192605667884528,0.8928816898627885,0.5148088910741141,0.23598706068085923,-0.43587575130373946,0.33297939578163743,1
485,119,-1.026188502998517,0.6605651803720425,0.6984847260658026,0.9153698589100889,0.8597054988932482,-0.004683969520590933,0.18188951370742004,0.8703825480318162,1.4394958491127414,0.33297939578163743,1
486,120,-0.2126159012052171,0.006050004525594889,0.18136395363791016,0.4606415212869202,0.38686531541436586,1.4057763523675768,0.6812685797574611,-0.8673094390599352,1.5645206224738402,0.6664340347875394,1
487,121,-0.1595568184795553,0.21832519669201067,0.2579744384420427,0.20362115654338994,0.27338367137943387,1.2775526867413796,0.6812685797574611,-0.9776390890340145,-0.18582620458154198,-0.5966517190226962,1
488,122,-1.0085021420899631,0.5721171836360361,0.5452637564575382,0.7176618860304504,0.8218782842149378,0.5082106929841973,0.6812685797574611,-0.9776390890340145,1.4394958491127414,1.2626105105859704,1
489,123,-0.053438653028271915,0.023739603872796413,0.18136395363791016,0.3617875348471009,0.14098842000534692,1.5340000179937738,0.6812685797574611,-0.7569797890858557,-0.8109500713870357,0.6866434068485034,1
490,124,-0.4602249539249118,0.8197715744968537,0.8134004532720004,0.7769742778943421,0.6327422108233849,1.4057763523675768,-0.09554330076482502,-0.4811556641506571,-0.9984872314286838,0.6664340347875394,1
491,125,-0.3894795102907162,0.006050004525594889,0.16221133243687755,0.22339195383135407,0.27338367137943387,1.0211053554889855,0.6812685797574611,-1.0052215015275345,-0.3108509779426407,-0.5158142307788411,1
492,126,-0.8846976157301056,0.32446279277521795,0.2771270596430753,0.3617875348471009,0.2922972787185894,0.6364343586103943,0.34834920239076705,0.015327760732700388,-0.18582620458154198,0.019734128836698835,1
493,127,-0.10649773575391361,0.5013587862472306,0.41119540805030713,0.5199539131508119,0.9731871429281803,0.2517633617318032,0.4038357652852161,-0.3708260141765777,1.4394958491127414,0.5047590582998294,1
494,128,-1.1499930293583542,0.7136339784136458,0.7367899684678686,0.38155833213506507,0.9921007502673352,0.6364343586103943,0.6812685797574611,-0.7845622015793756,1.5645206224738402,-0.8694782418457072,1
495,129,-0.831638533004464,0.21832519669201067,0.5644163776585709,0.4210999267109926,1.0110143576064907,0.3799870273580002,0.6257820168630122,-0.9500566765404949,-0.3108509779426407,-0.9806297881810079,1
496,130,-0.831638533004464,0.5898067829832371,0.7367899684678686,0.9351406561980524,1.0299279649456456,0.6364343586103943,0.2928626394963181,-0.5914853141247365,1.0644215290294454,-1.2130375668820912,1
497,131,-0.23030226211377103,1.1028051640520744,0.44950065045237303,0.34201673755913675,0.8029646768757822,1.0211053554889855,0.6812685797574611,-0.7569797890858557,-0.3108509779426407,0.4138168840254922,1
498,132,-1.0085021420899631,0.8197715744968537,0.9857740440812981,0.8758282643341614,0.8597054988932482,-0.5175786320253791,0.6812685797574611,0.8428001355382962,1.4394958491127414,0.019734128836698835,1
499,133,-0.3541067884736083,0.9259091705800616,0.8517056956740664,0.8362866697582332,1.124496001641422,-0.5175786320253791,-0.3729761152370701,1.0082946104994155,1.4394958491127414,-1.3646078573393194,0
500,134,-1.2561111948096577,1.2266323594824824,0.9666214228802649,1.1130778317897274,1.0488415722848012,-0.3893549663991821,-0.20651642655372304,1.311701147928134,1.5645206224738402,0.8483183833362133,1
